DATAFLOW,LAST UPDATE,freq,age,agedef,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2018,27158,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2019,23207,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2020,21447,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2021,34297,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1990,18440,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1991,20977,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1992,18115,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1993,21376,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1994,25904,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1995,26344,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1996,21297,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1997,20222,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1998,22177,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,1999,21536,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2000,26999,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2001,23368,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2002,24532,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2003,20813,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2004,18877,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2005,22242,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2006,46936,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2007,35480,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2008,30140,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2009,229320,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2010,218126,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2011,265798,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2012,275603,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2013,276446,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2014,268299,p
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2015,258837,p
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2016,236441,ep
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2017,218492,ep
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2018,189794,ep
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2019,180594,ep
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2020,161666,ep
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PL,2021,201595,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1991,37336,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1992,25559,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1993,16566,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1994,14552,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1995,11290,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1996,14533,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1997,18468,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1998,11098,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,1999,14040,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2000,10667,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2001,5396,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2002,8813,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2003,6687,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2004,6757,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2005,6360,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2006,5600,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2007,7890,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2008,20357,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2009,16899,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2010,23760,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2011,43998,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2012,51958,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2013,53786,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2014,49572,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2015,40377,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2016,38273,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2017,31753,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2018,31600,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2019,28219,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2020,25886,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,PT,2021,25079,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2008,302796,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2009,246626,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2010,197985,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2011,195551,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2012,170186,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2013,161755,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2014,172871,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2015,194718,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2016,207578,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2017,242193,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2018,231661,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2019,233736,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2020,186818,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,RO,2021,216861,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1990,25196,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1991,24745,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1992,25726,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1993,29874,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1994,32661,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1995,33984,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1996,33884,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1997,38543,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1998,38518,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,1999,35705,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2000,34091,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2001,32141,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2002,33009,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2003,35023,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2004,36586,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2005,38118,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2006,44908,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2007,45418,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2008,45294,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2009,39240,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2010,48853,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2011,51179,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2012,51747,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2013,50715,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2014,51237,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2015,55830,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2016,45878,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2017,45620,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2018,46981,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2019,47718,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2020,48937,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SE,2021,48284,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1990,4908,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1991,9060,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1992,3848,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1993,1390,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1994,983,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1995,3372,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1996,2985,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1997,5447,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1998,6708,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,1999,2606,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2000,3570,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2001,4811,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2002,7269,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2003,5867,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2004,8269,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2005,8605,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2006,13749,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2007,14943,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2008,12109,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2009,18788,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2010,15937,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2011,12024,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2012,14378,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2013,13384,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2014,14336,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2015,14913,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2016,15572,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2017,17555,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2018,13527,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2019,15106,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2020,17745,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SI,2021,21144,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1990,867,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1991,527,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1992,128,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1993,7355,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1994,154,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1995,213,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1996,222,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1997,572,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1998,746,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,1999,618,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2000,811,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2001,1011,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2002,1411,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2003,1194,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2004,1586,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2005,1873,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2006,1735,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2007,1831,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2008,1705,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2009,1979,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2010,1889,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2011,1863,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2012,2003,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2013,2770,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2014,3644,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2015,3870,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2016,3801,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2017,3466,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2018,3298,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2019,3384,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2020,2428,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,SK,2021,3395,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UA,2020,19121,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UA,2021,22587,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,1998,198934,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,1999,245340,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2000,277563,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2001,251369,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2002,305931,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2003,313960,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2004,310389,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2005,328408,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2006,369470,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2007,317587,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2008,427207,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2009,368177,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2010,339306,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2011,350703,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2012,321217,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2013,316934,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2014,319086,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2015,299183,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2016,340440,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2017,359665,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2018,344347,p
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,UK,2019,368385,
