DATAFLOW,LAST UPDATE,freq,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NL,2018,194306,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NL,2019,215756,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NL,2020,182244,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NL,2021,214105,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1990,25494,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1991,26283,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1992,26743,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1993,31711,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1994,26911,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1995,25678,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1997,31957,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1998,36704,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,1999,41841,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2000,36542,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2001,34264,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2002,40122,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2003,35957,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2004,36482,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2005,40148,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2006,45776,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2007,61774,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2008,58123,b
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2009,55953,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2010,69214,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2011,70337,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2012,69908,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2013,68313,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2014,66903,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2015,60816,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2016,61460,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2017,53351,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2018,47864,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2019,48680,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2020,36287,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2021,53947,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1990,2626,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1991,5040,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1992,6512,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1993,5924,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1994,6907,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1995,8121,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1996,8186,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1997,8426,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1998,8916,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,1999,7525,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2000,7331,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2001,6625,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2002,6587,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2003,7048,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2004,9495,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2005,9364,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2006,10802,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2007,14995,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2008,15275,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2009,189166,b
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2010,155131,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2011,157059,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2012,217546,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2013,220311,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2014,222275,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2015,218147,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2016,208302,ep
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2017,209353,ep
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2018,214083,ep
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2019,226649,ep
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2020,210615,ep
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2021,241116,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1991,4507,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1992,16202,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1993,27989,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1994,38825,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1995,42702,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1996,51656,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1997,59875,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1998,56788,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,1999,68297,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2000,77775,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2001,61609,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2002,50611,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2003,31425,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2004,21093,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2005,21741,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2006,22741,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2007,29661,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2008,29718,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2009,32307,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2010,27575,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2011,19667,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2012,14606,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2013,17554,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2014,19516,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2015,29896,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2016,29925,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2017,36639,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2018,43170,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2019,72725,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2020,67160,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2021,50721,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2008,138929,b
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2009,135844,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2010,149885,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2011,147685,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2012,167266,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2013,153646,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2014,136035,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2015,132795,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2016,137455,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2017,177435,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2018,172578,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2019,202422,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2020,145519,e
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2021,194642,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1990,60048,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1991,49731,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1992,45348,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1993,61872,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1994,83598,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1995,45887,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1996,39895,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1997,44818,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1998,49391,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,1999,49839,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2000,58659,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2001,60795,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2002,64087,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2003,63795,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2004,62028,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2005,65229,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2006,95750,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2007,99485,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2008,101171,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2009,102280,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2010,98801,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2011,96467,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2012,103059,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2013,115845,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2014,126966,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2015,134240,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2016,163005,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2017,144489,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2018,132602,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2019,115805,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2020,82518,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2021,90631,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1990,7075,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1991,5989,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1992,3461,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1993,2745,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1994,1919,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1995,5879,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1996,9495,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1997,7889,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1998,4603,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,1999,4941,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2000,6185,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2001,7803,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2002,9134,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2003,9279,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2004,10171,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2005,15041,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2006,20016,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2007,29193,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2008,30693,b
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2009,30296,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2010,15416,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2011,14083,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2012,15022,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2013,13871,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2014,13846,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2015,15420,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2016,16623,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2017,18808,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2018,28455,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2019,31319,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2020,36110,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2021,23624,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1990,944,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1991,1752,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1992,2106,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1993,9106,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1994,4922,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1995,3055,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1996,2477,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1997,2303,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1998,2052,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,1999,2072,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2000,2274,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2001,2023,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2002,2312,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2003,2603,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2004,4460,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2005,5276,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2006,5589,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2007,8624,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2008,8765,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2009,6346,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2010,5272,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2011,4829,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2012,5419,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2013,5149,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2014,5357,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2015,6997,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2016,7686,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2017,7188,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2018,7253,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2019,7016,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2020,6775,p
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2021,5733,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,1998,332390,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,1999,354077,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2000,364367,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2001,372206,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2002,385901,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2003,431487,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2004,518097,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2006,529008,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2007,526714,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2008,590242,b
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2009,566514,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2010,590950,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2011,566044,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2012,498040,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2013,526046,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2014,631991,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2015,631452,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2016,588993,
ESTAT:MIGR_IMM8(1.0),26/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2017,644209,
